name_nsi,price,index,environment,quality_of_living,safety,transport,services,relax,condition,area,energy_costs,provision,certificate,construction_type,orientation,year_built,last_reconstruction,total_floors,floor,lift,balkonies,loggia,cellar,type,rooms,district
Banka,140736,NA,NA,NA,NA,NA,NA,NA,New building,58,,,,,,,,,,,,,,,,
Banka,140736,NA,NA,NA,NA,NA,NA,NA,New building,58,,,,,,,,,,,,,,,,
Banka,273600,NA,NA,NA,NA,NA,NA,NA,New building,114,,,,,,,,,,,,,,,,
Banka,150000,NA,NA,NA,NA,NA,NA,NA,New building,58,,,,,,,,,,,,,,,,
Banka,291000,NA,NA,NA,NA,NA,NA,NA,New building,107,,,,,,,,,,,,,,,,
Banka,150000,NA,NA,NA,NA,NA,NA,NA,New building,58,,,,,,,,,,,,,,,,
Banka,123500,7,,,,,,,,,,,,,,,,,,,,,,,,
Banka,151000,NA,NA,NA,NA,NA,NA,NA,Under construction,70,NA,0,A,NA,NA,2022,NA,2,NA,0,NA,NA,0,3-room apartment,3,Piea°a•any
Banka,255480,NA,NA,NA,NA,NA,NA,NA,Under construction,106,,,,,,,,,,,,,,,,
Banka,140736,NA,NA,NA,NA,NA,NA,NA,Under construction,58,,,,,,,,,,,,,,,,
Banka,149900,NA,NA,NA,NA,NA,NA,NA,Original condition,67,,,,,,,,,,,,,,,,
Banka,69900,NA,NA,NA,NA,NA,NA,NA,Complete reconstruction,22,,,,,,,,,,,,,,,,
Banka,64900,NA,NA,NA,NA,NA,NA,NA,Complete reconstruction,22,NA,0,A,Brick,East,NA,NA,NA,NA,0,NA,NA,0,1-room apartment,1,Piea°a•any
Senica,53000,NA,NA,NA,NA,NA,NA,NA,Complete reconstruction,21,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,Studio,1,Senica
Senica,89900,NA,NA,NA,NA,NA,NA,NA,New building,36,NA,0,A,NA,NA,NA,NA,NA,NA,1,1,NA,0,1-room apartment,1,Senica
Senica,119900,NA,NA,NA,NA,NA,NA,NA,New building,46,,,,,,,,,,,,,,,,
Senica,104990,NA,NA,NA,NA,NA,NA,NA,Complete reconstruction,72,NA,1,none,NA,NA,1900,NA,7,2,0,NA,NA,0,3-room apartment,3,Senica
Senica,68000,NA,NA,NA,NA,NA,NA,NA,Partial reconstruction,26,NA,0,B,NA,NA,NA,NA,12,12,1,1,NA,0,Studio,1,Senica
Senica,85000,NA,NA,NA,NA,NA,NA,NA,Complete reconstruction,57,130,1,NA,NA,South,NA,NA,NA,NA,0,NA,NA,0,2-room apartment,2,Senica
Senica,69900,NA,NA,NA,NA,NA,NA,NA,Original condition,49,96,1,NA,NA,NA,NA,NA,4,2,0,NA,NA,0,2-room apartment,2,Senica
Senica,77900,NA,NA,NA,NA,NA,NA,NA,Partial reconstruction,55,174,1,NA,NA,NA,NA,2017,3,3,0,NA,NA,0,2-room apartment,2,Senica
Senica,118000,NA,NA,NA,NA,NA,NA,NA,Complete reconstruction,68,NA,1,NA,NA,NA,NA,NA,7,1,0,NA,NA,0,3-room apartment,3,Senica
Senica,74800,NA,NA,NA,NA,NA,NA,NA,Partial reconstruction,37,NA,0,C,NA,NA,NA,NA,7,1,1,NA,NA,0,1-room apartment,1,Senica
Senica,120000,NA,NA,NA,NA,NA,NA,NA,New building,45,NA,0,none,NA,NA,2023,NA,1,NA,1,1,NA,0,2-room apartment,2,Senica
Senica,118000,NA,NA,NA,NA,NA,NA,NA,Partial reconstruction,64,NA,0,none,NA,NA,1980,NA,1,NA,0,NA,NA,0,3-room apartment,3,Senica
Senica,70000,NA,NA,NA,NA,NA,NA,NA,Partial reconstruction,43,NA,0,NA,Panel,NA,NA,NA,4,NA,0,NA,NA,0,1-room apartment,1,Senica
Senica,95000,NA,NA,NA,NA,NA,NA,NA,Partial reconstruction,68,NA,0,NA,NA,NA,NA,NA,12,12,1,1,NA,0,3-room apartment,3,Senica
Senica,82990,NA,NA,NA,NA,NA,NA,NA,Original condition,36,NA,0,NA,Other,NA,NA,NA,NA,NA,0,NA,NA,0,1-room apartment,1,Senica
Senica,83990,NA,NA,NA,NA,NA,NA,NA,Original condition,NA,NA,0,NA,Other,NA,NA,NA,NA,2,0,NA,NA,0,2-room apartment,2,Senica
Senica,84990,NA,NA,NA,NA,NA,NA,NA,Original condition,NA,NA,0,NA,Other,NA,NA,NA,NA,NA,0,NA,NA,0,2-room apartment,2,Senica
Senica,93990,NA,NA,NA,NA,NA,NA,NA,Original condition,NA,NA,0,NA,Other,NA,NA,NA,NA,NA,0,NA,NA,0,2-room apartment,2,Senica
Senica,95000,NA,NA,NA,NA,NA,NA,NA,Complete reconstruction,70,NA,0,B,Panel,NA,NA,NA,3,3,0,1,NA,0,2-room apartment,2,Senica
Senica,75000,NA,NA,NA,NA,NA,NA,NA,Original condition,54,NA,0,none,NA,NA,NA,NA,7,2,1,1,NA,0,1-room apartment,1,Senica
Senica,140000,NA,NA,NA,NA,NA,NA,NA,Original condition,74,NA,0,none,NA,NA,NA,NA,6,1,1,1,NA,0,3-room apartment,3,Senica
Senica,100000,NA,NA,NA,NA,NA,NA,NA,Original condition,56,NA,0,none,NA,NA,NA,NA,6,1,1,1,NA,0,2-room apartment,2,Senica
Senica,115000,NA,NA,NA,NA,NA,NA,NA,Complete reconstruction,74,NA,0,B,Panel,NA,NA,NA,3,3,0,1,NA,0,3-room apartment,3,Senica
Senica,68000,NA,NA,NA,NA,NA,NA,NA,Partial reconstruction,42,NA,0,A,NA,NA,NA,NA,8,2,1,NA,NA,0,2-room apartment,2,Senica
Senica,85000,NA,NA,NA,NA,NA,NA,NA,Partial reconstruction,64,150,0,NA,NA,Southwest,NA,NA,NA,NA,0,NA,NA,1,3-room apartment,3,Senica
Senica,134900,NA,NA,NA,NA,NA,NA,NA,Complete reconstruction,69,NA,0,A,NA,NA,NA,NA,1,1,0,NA,NA,0,2-room apartment,2,Senica
Senica,129000,NA,NA,NA,NA,NA,NA,NA,Complete reconstruction,85,,,,,,,,,,,,,,,,
Senica,63900,NA,NA,NA,NA,NA,NA,NA,Complete reconstruction,31,,,,,,,,,,,,,,,,
Senica,224900,NA,NA,NA,NA,NA,NA,NA,Complete reconstruction,114,,,,,,,,,,,,,,,,
Senica,205900,NA,NA,NA,NA,NA,NA,NA,Complete reconstruction,105,,,,,,,,,,,,,,,,
Senica,98000,NA,NA,NA,NA,NA,NA,NA,Complete reconstruction,50,,,,,,,,,,,,,,,,
Senica,89400,NA,NA,NA,NA,NA,NA,NA,Complete reconstruction,47,,,,,,,,,,,,,,,,
Senica,127600,NA,NA,NA,NA,NA,NA,NA,New building,51,NA,0,A,NA,NA,NA,NA,6,2,1,NA,NA,0,2-room apartment,2,Senica
Senica,124500,NA,NA,NA,NA,NA,NA,NA,Original condition,65,NA,0,NA,Panel,NA,NA,NA,NA,2,0,1,NA,0,2-room apartment,2,Senica
Senica,110000,NA,NA,NA,NA,NA,NA,NA,Partial reconstruction,55,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,1-room apartment,1,Senica
Senica,89000,NA,NA,NA,NA,NA,NA,NA,Complete reconstruction,53,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,2-room apartment,2,Senica
Senica,104900,NA,NA,NA,NA,NA,NA,NA,Complete reconstruction,64,NA,1,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,3-room apartment,3,Senica
Senica,55000,NA,NA,NA,NA,NA,NA,NA,Partial reconstruction,24,NA,1,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,Studio,1,Senica
Senica,75000,NA,NA,NA,NA,NA,NA,NA,Complete reconstruction,37,NA,1,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,1-room apartment,1,Senica
Senica,124900,NA,NA,NA,NA,NA,NA,NA,Complete reconstruction,83,NA,0,NA,Panel,NA,NA,NA,NA,NA,0,NA,NA,0,4-room apartment,4,Senica
Senica,124000,NA,NA,NA,NA,NA,NA,NA,Partial reconstruction,74,NA,1,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,3-room apartment,3,Senica
Senica,97000,NA,NA,NA,NA,NA,NA,NA,Partial reconstruction,58,170,1,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,3-room apartment,3,Senica
Senica,82000,NA,NA,NA,NA,NA,NA,NA,Complete reconstruction,45,NA,1,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,1-room apartment,1,Senica
Senica,125900,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,4-room apartment,4,Senica
Senica,89990,NA,NA,NA,NA,NA,NA,NA,Original condition,54,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,2-room apartment,2,Senica
Senica,125000,NA,NA,NA,NA,NA,NA,NA,New building,48,,,,,,,,,,,,,,,,
Senica,125000,NA,NA,NA,NA,NA,NA,NA,New building,50,,,,,,,,,,,,,,,,
Senica,153000,NA,NA,NA,NA,NA,NA,NA,New building,77,NA,0,A,NA,West,NA,NA,NA,NA,0,NA,NA,0,3-room apartment,3,Senica
Senica,113990,NA,NA,NA,NA,NA,NA,NA,Partial reconstruction,68,NA,1,none,NA,NA,1900,NA,4,3,0,NA,NA,0,3-room apartment,3,Senica
Senica,73000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,2-room apartment,2,Senica
Senica,88000,NA,NA,NA,NA,NA,NA,NA,Original condition,67,NA,0,B,NA,NA,NA,NA,NA,NA,0,NA,NA,0,3-room apartment,3,Senica
Senica,134900,NA,NA,NA,NA,NA,NA,NA,Complete reconstruction,68,,,,,,,,,,,,,,,,
Senica,135300,NA,NA,NA,NA,NA,NA,NA,Complete reconstruction,69,,,,,,,,,,,,,,,,
Senica,224900,NA,NA,NA,NA,NA,NA,NA,Complete reconstruction,114,,,,,,,,,,,,,,,,
Senica,144400,NA,NA,NA,NA,NA,NA,NA,Complete reconstruction,73,,,,,,,,,,,,,,,,
Senica,135300,NA,NA,NA,NA,NA,NA,NA,Complete reconstruction,69,,,,,,,,,,,,,,,,
Senica,205900,NA,NA,NA,NA,NA,NA,NA,Complete reconstruction,105,,,,,,,,,,,,,,,,
Senica,63900,NA,NA,NA,NA,NA,NA,NA,Complete reconstruction,31,,,,,,,,,,,,,,,,
Senica,64900,NA,NA,NA,NA,NA,NA,NA,Complete reconstruction,31,,,,,,,,,,,,,,,,
Senica,89400,NA,NA,NA,NA,NA,NA,NA,Complete reconstruction,47,,,,,,,,,,,,,,,,
Senica,95600,NA,NA,NA,NA,NA,NA,NA,Complete reconstruction,50,,,,,,,,,,,,,,,,
Senica,95000,NA,NA,NA,NA,NA,NA,NA,Partial reconstruction,63,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,2-room apartment,2,Senica
Senica,75000,NA,NA,NA,NA,NA,NA,NA,Original condition,49,NA,1,none,NA,NA,1900,NA,4,2,0,NA,NA,0,2-room apartment,2,Senica
Senica,105000,NA,NA,NA,NA,NA,NA,NA,Complete reconstruction,64,,,,,,,,,,,,,,,,
Senica,55000,NA,NA,NA,NA,NA,NA,NA,Original condition,NA,NA,0,NA,Other,NA,NA,NA,NA,NA,0,NA,NA,0,Studio,1,Senica
Senica,109850,NA,NA,NA,NA,NA,NA,NA,Original condition,75,NA,0,C,NA,NA,NA,NA,8,8,1,NA,NA,0,3-room apartment,3,Senica
Cerova°,57000,NA,NA,NA,NA,NA,NA,NA,Complete reconstruction,45,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,1-room apartment,1,Senica
Dojƒç,159900,NA,NA,NA,NA,NA,NA,NA,New building,80,NA,0,NA,Brick,NA,NA,NA,NA,1,0,NA,NA,0,3-room apartment,3,Senica
Kuklov,89900,NA,NA,NA,NA,NA,NA,NA,Partial reconstruction,85,100,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,3-room apartment,3,Senica
Katy,168500,NA,NA,NA,NA,NA,NA,NA,New building,74,,,,,,,,,,,,,,,,
Katy,125900,NA,NA,NA,NA,NA,NA,NA,New building,54,,,,,,,,,,,,,,,,
Katy,144300,NA,NA,NA,NA,NA,NA,NA,Under construction,63,,,,,,,,,,,,,,,,
Katy,125900,NA,NA,NA,NA,NA,NA,NA,Under construction,54,,,,,,,,,,,,,,,,
Katy,82500,NA,NA,NA,NA,NA,NA,NA,Under construction,36,NA,0,NA,NA,NA,2022,NA,NA,NA,1,1,NA,0,1-room apartment,1,Senica
Katy,82500,NA,NA,NA,NA,NA,NA,NA,New building,36,NA,0,NA,NA,NA,NA,NA,5,4,1,1,NA,0,1-room apartment,1,Senica
Smrda°ky,65000,NA,NA,NA,NA,NA,NA,NA,Original condition,79,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,2-room apartment,2,Senica
Aajda≠kove Humence,110000,NA,NA,NA,NA,NA,NA,NA,New building,27,NA,0,NA,NA,NA,NA,NA,2,2,0,NA,NA,0,1-room apartment,1,Senica
Aajda≠kove Humence,117890,NA,NA,NA,NA,NA,NA,NA,Under construction,27,NA,0,A,NA,NA,NA,NA,NA,NA,0,NA,NA,0,1-room apartment,1,Senica
Aajda≠kove Humence,111500,NA,NA,NA,NA,NA,NA,NA,New building,27,,,,,,,,,,,,,,,,
Libichava,73000,NA,NA,NA,NA,NA,NA,NA,Partial reconstruction,59,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,3-room apartment,3,Ba°novce nad Bebravou
Dubnica nad Va°hom,105000,NA,NA,NA,NA,NA,NA,NA,Partial reconstruction,58,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,3-room apartment,3,Ilava
Dubnica nad Va°hom,112000,NA,NA,NA,NA,NA,NA,NA,Complete reconstruction,NA,NA,0,NA,Other,NA,NA,NA,NA,4,0,NA,NA,0,2-room apartment,2,Ilava
Dubnica nad Va°hom,122900,NA,NA,NA,NA,NA,NA,NA,Complete reconstruction,68,NA,0,NA,Panel,NA,NA,NA,NA,1,1,NA,NA,0,3-room apartment,3,Ilava
Dubnica nad Va°hom,118900,NA,NA,NA,NA,NA,NA,NA,Complete reconstruction,NA,NA,0,NA,Other,NA,NA,NA,NA,4,1,NA,NA,0,3-room apartment,3,Ilava
Dubnica nad Va°hom,132900,NA,NA,NA,NA,NA,NA,NA,New building,53,NA,0,NA,Other,NA,NA,NA,NA,3,0,NA,NA,0,2-room apartment,2,Ilava
Dubnica nad Va°hom,112900,NA,NA,NA,NA,NA,NA,NA,Complete reconstruction,NA,NA,0,NA,Other,NA,NA,NA,NA,7,1,NA,NA,0,2-room apartment,2,Ilava
Dubnica nad Va°hom,127900,NA,NA,NA,NA,NA,NA,NA,Complete reconstruction,NA,NA,0,NA,Panel,NA,NA,NA,NA,1,1,NA,NA,0,3-room apartment,3,Ilava
Dubnica nad Va°hom,147900,NA,NA,NA,NA,NA,NA,NA,Complete reconstruction,NA,NA,0,NA,Other,NA,NA,NA,NA,3,1,NA,NA,0,4-room apartment,4,Ilava
Dubnica nad Va°hom,410000,NA,NA,NA,NA,NA,NA,NA,New building,186,NA,0,NA,NA,NA,NA,NA,NA,7,1,4,NA,0,5 or more room apartment,5,Ilava
Dubnica nad Va°hom,102900,NA,NA,NA,NA,NA,NA,NA,Partial reconstruction,65,140,0,NA,NA,NA,NA,NA,12,2,1,NA,NA,0,3-room apartment,3,Ilava
Dubnica nad Va°hom,68900,NA,NA,NA,NA,NA,NA,NA,Partial reconstruction,40,NA,0,none,NA,NA,1980,NA,11,5,1,NA,NA,0,1-room apartment,1,Ilava
Dubnica nad Va°hom,67000,NA,NA,NA,NA,NA,NA,NA,Complete reconstruction,30,NA,0,NA,NA,NA,NA,NA,2,2,0,NA,1,0,1-room apartment,1,Ilava
Dubnica nad Va°hom,67000,NA,NA,NA,NA,NA,NA,NA,Partial reconstruction,40,NA,0,NA,NA,NA,NA,NA,11,9,1,1,NA,0,1-room apartment,1,Ilava
Dubnica nad Va°hom,129900,NA,NA,NA,NA,NA,NA,NA,Partial reconstruction,NA,NA,0,NA,Panel,NA,NA,NA,NA,5,1,2,NA,0,3-room apartment,3,Ilava
Dubnica nad Va°hom,102900,NA,NA,NA,NA,NA,NA,NA,Original condition,47,NA,0,NA,Brick,NA,NA,NA,NA,2,0,NA,NA,0,2-room apartment,2,Ilava
Dubnica nad Va°hom,129000,NA,NA,NA,NA,NA,NA,NA,Partial reconstruction,NA,NA,0,NA,Panel,NA,NA,NA,NA,NA,1,NA,NA,0,4-room apartment,4,Ilava
Dubnica nad Va°hom,93000,NA,NA,NA,NA,NA,NA,NA,Complete reconstruction,NA,NA,0,NA,Brick,NA,NA,NA,NA,1,0,NA,NA,0,2-room apartment,2,Ilava
Dubnica nad Va°hom,119500,NA,NA,NA,NA,NA,NA,NA,Partial reconstruction,68,NA,1,NA,NA,NA,1986,NA,NA,5,1,NA,1,0,3-room apartment,3,Ilava
Dubnica nad Va°hom,63600,NA,NA,NA,NA,NA,NA,NA,Original condition,45,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,2-room apartment,2,Ilava
Dubnica nad Va°hom,114900,NA,NA,NA,NA,NA,NA,NA,Complete reconstruction,61,NA,0,NA,Panel,NA,NA,NA,NA,1,0,NA,NA,0,2-room apartment,2,Ilava
Dubnica nad Va°hom,115000,NA,NA,NA,NA,NA,NA,NA,Partial reconstruction,61,NA,0,none,NA,NA,1980,NA,1,NA,0,NA,NA,0,3-room apartment,3,Ilava
Dubnica nad Va°hom,99000,NA,NA,NA,NA,NA,NA,NA,Complete reconstruction,62,NA,0,none,NA,NA,1980,NA,1,NA,1,NA,1,0,2-room apartment,2,Ilava
Dubnica nad Va°hom,127000,NA,NA,NA,NA,NA,NA,NA,Partial reconstruction,59,NA,0,none,NA,NA,1954,2013,1,NA,0,NA,NA,0,2-room apartment,2,Ilava
Dubnica nad Va°hom,69000,NA,NA,NA,NA,NA,NA,NA,Complete reconstruction,30,NA,0,none,NA,NA,1980,NA,1,NA,0,NA,1,0,1-room apartment,1,Ilava
Dubnica nad Va°hom,115000,NA,NA,NA,NA,NA,NA,NA,Complete reconstruction,53,NA,0,none,NA,NA,1980,2022,1,NA,0,NA,NA,0,3-room apartment,3,Ilava
Dubnica nad Va°hom,125000,NA,NA,NA,NA,NA,NA,NA,Complete reconstruction,82,NA,0,none,NA,NA,1980,NA,1,NA,1,NA,1,0,4-room apartment,4,Ilava
Dubnica nad Va°hom,115050,NA,NA,NA,NA,NA,NA,NA,Complete reconstruction,61,NA,0,none,NA,NA,1980,NA,1,NA,1,NA,1,0,2-room apartment,2,Ilava
Dubnica nad Va°hom,94950,NA,NA,NA,NA,NA,NA,NA,Complete reconstruction,57,NA,0,none,NA,NA,1980,2019,1,NA,1,NA,NA,0,3-room apartment,3,Ilava
Dubnica nad Va°hom,113900,NA,NA,NA,NA,NA,NA,NA,Complete reconstruction,62,NA,0,none,NA,NA,1980,NA,1,NA,0,NA,NA,0,2-room apartment,2,Ilava
Dubnica nad Va°hom,95000,NA,NA,NA,NA,NA,NA,NA,Complete reconstruction,40,NA,0,none,NA,NA,NA,NA,9,NA,0,NA,NA,0,2-room apartment,2,Ilava
Dubnica nad Va°hom,122000,NA,NA,NA,NA,NA,NA,NA,Original condition,86,NA,0,NA,NA,NA,NA,NA,NA,3,0,NA,1,1,4-room apartment,4,Ilava
Dubnica nad Va°hom,122000,NA,NA,NA,NA,NA,NA,NA,Partial reconstruction,82,NA,0,NA,NA,NA,NA,NA,NA,6,0,NA,1,0,4-room apartment,4,Ilava
Dubnica nad Va°hom,136900,NA,NA,NA,NA,NA,NA,NA,Complete reconstruction,68,NA,0,NA,Panel,NA,NA,NA,NA,2,1,NA,1,0,3-room apartment,3,Ilava
Dubnica nad Va°hom,130000,NA,NA,NA,NA,NA,NA,NA,New building,58,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,2-room apartment,2,Ilava
Dubnica nad Va°hom,124000,NA,NA,NA,NA,NA,NA,NA,Partial reconstruction,82,NA,1,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,4-room apartment,4,Ilava
Dubnica nad Va°hom,129500,NA,NA,NA,NA,NA,NA,NA,Partial reconstruction,82,NA,0,NA,NA,NA,NA,NA,NA,4,1,1,NA,0,4-room apartment,4,Ilava
Dubnica nad Va°hom,125000,NA,NA,NA,NA,NA,NA,NA,Original condition,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,4-room apartment,4,Ilava
Dubnica nad Va°hom,114000,NA,NA,NA,NA,NA,NA,NA,Partial reconstruction,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,3-room apartment,3,Ilava
Dubnica nad Va°hom,155000,NA,NA,NA,NA,NA,NA,NA,New building,NA,NA,0,A,NA,NA,NA,NA,NA,NA,0,NA,NA,0,2-room apartment,2,Ilava
Dubnica nad Va°hom,99990,NA,NA,NA,NA,NA,NA,NA,Partial reconstruction,63,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,3-room apartment,3,Ilava
Dubnica nad Va°hom,122900,NA,NA,NA,NA,NA,NA,NA,Partial reconstruction,82,NA,0,NA,NA,East,NA,NA,NA,5,1,NA,1,0,4-room apartment,4,Ilava
Dubnica nad Va°hom,122000,NA,NA,NA,NA,NA,NA,NA,Original condition,86,NA,0,NA,NA,South,NA,NA,NA,3,1,NA,1,0,4-room apartment,4,Ilava
Dubnica nad Va°hom,116000,NA,NA,NA,NA,NA,NA,NA,Complete reconstruction,61,NA,0,NA,Panel,NA,NA,NA,NA,1,1,NA,NA,0,2-room apartment,2,Ilava
Dubnica nad Va°hom,59900,NA,NA,NA,NA,NA,NA,NA,Complete reconstruction,28,NA,0,none,NA,West,NA,NA,NA,8,1,NA,NA,0,Studio,1,Ilava
Dubnica nad Va°hom,85000,NA,NA,NA,NA,NA,NA,NA,Original condition,57,NA,0,D,NA,NA,NA,NA,NA,2,1,1,NA,0,2-room apartment,2,Ilava
Dubnica nad Va°hom,119900,NA,NA,NA,NA,NA,NA,NA,New building,66,,,,,,,,,,,,,,,,
Dubnica nad Va°hom,113900,NA,NA,NA,NA,NA,NA,NA,Complete reconstruction,62,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,2-room apartment,2,Ilava
Dubnica nad Va°hom,109990,NA,NA,NA,NA,NA,NA,NA,Complete reconstruction,65,NA,0,none,Panel,NA,1979,NA,11,6,0,NA,NA,0,3-room apartment,3,Ilava
Dubnica nad Va°hom,129990,NA,NA,NA,NA,NA,NA,NA,New building,49,,,,,,,,,,,,,,,,
Dubnica nad Va°hom,129900,NA,NA,NA,NA,NA,NA,NA,New building,50,NA,0,A,NA,NA,NA,NA,6,6,0,NA,NA,0,2-room apartment,2,Ilava
Dubnica nad Va°hom,145000,NA,NA,NA,NA,NA,NA,NA,Complete reconstruction,77,180,0,NA,Panel,NA,NA,NA,NA,5,0,NA,NA,0,4-room apartment,4,Ilava
Dubnica nad Va°hom,168500,NA,NA,NA,NA,NA,NA,NA,Complete reconstruction,90,NA,0,NA,Brick,NA,NA,NA,NA,4,0,1,NA,0,3-room apartment,3,Ilava
Dubnica nad Va°hom,63000,NA,NA,NA,NA,NA,NA,NA,Partial reconstruction,30,NA,0,NA,NA,NA,NA,NA,2,1,0,NA,NA,0,1-room apartment,1,Ilava
Dubnica nad Va°hom,64900,NA,NA,NA,NA,NA,NA,NA,Partial reconstruction,30,NA,0,NA,NA,NA,NA,NA,3,1,0,NA,NA,0,1-room apartment,1,Ilava
Dubnica nad Va°hom,149000,NA,NA,NA,NA,NA,NA,NA,Original condition,95,NA,0,none,NA,NA,NA,NA,NA,NA,0,NA,NA,0,4-room apartment,4,Ilava
Dubnica nad Va°hom,109900,NA,NA,NA,NA,NA,NA,NA,Partial reconstruction,68,NA,0,none,NA,NA,1970,NA,7,2,0,NA,NA,0,3-room apartment,3,Ilava
Dubnica nad Va°hom,114990,NA,NA,NA,NA,NA,NA,NA,Original condition,66,NA,0,NA,NA,NA,NA,NA,8,3,0,NA,1,0,3-room apartment,3,Ilava
Dubnica nad Va°hom,90000,NA,NA,NA,NA,NA,NA,NA,Partial reconstruction,76,NA,0,none,NA,NA,1970,NA,2,1,0,NA,NA,0,3-room apartment,3,Ilava
Dubnica nad Va°hom,123000,NA,NA,NA,NA,NA,NA,NA,Partial reconstruction,64,NA,0,none,NA,NA,NA,NA,NA,NA,0,NA,NA,0,3-room apartment,3,Ilava
Ilava,98500,NA,NA,NA,NA,NA,NA,NA,Partial reconstruction,NA,NA,0,NA,Panel,Southwest,NA,NA,NA,7,1,NA,NA,0,3-room apartment,3,Ilava
Ilava,129000,NA,NA,NA,NA,NA,NA,NA,Complete reconstruction,73,NA,0,NA,NA,South,NA,NA,3,1,0,NA,NA,0,2-room apartment,2,Ilava
Ilava,139900,NA,NA,NA,NA,NA,NA,NA,New building,63,NA,0,none,NA,NA,NA,NA,NA,NA,0,NA,NA,0,2-room apartment,2,Ilava
Ilava,108000,NA,NA,NA,NA,NA,NA,NA,Partial reconstruction,61,NA,0,NA,NA,NA,NA,NA,NA,3,1,NA,NA,0,3-room apartment,3,Ilava
Ilava,97300,NA,NA,NA,NA,NA,NA,NA,Complete reconstruction,49,,,,,,,,,,,,,,,,
Ilava,99000,NA,NA,NA,NA,NA,NA,NA,Original condition,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,3-room apartment,3,Ilava
Ilava,99000,NA,NA,NA,NA,NA,NA,NA,Original condition,NA,NA,0,NA,Panel,NA,NA,NA,NA,6,1,NA,NA,0,3-room apartment,3,Ilava
Ilava,90000,NA,NA,NA,NA,NA,NA,NA,New building,46,,,,,,,,,,,,,,,,
Ilava,119900,NA,NA,NA,NA,NA,NA,NA,New building,69,,,,,,,,,,,,,,,,
Ilava,176459,NA,NA,NA,NA,NA,NA,NA,New building,99,NA,0,NA,NA,NA,2010,NA,NA,NA,1,1,1,0,3-room apartment,3,Ilava
Ilava,98900,NA,NA,NA,NA,NA,NA,NA,Original condition,59,NA,0,NA,Other,NA,NA,NA,NA,2,0,1,NA,0,2-room apartment,2,Ilava
Ilava,50000,NA,NA,NA,NA,NA,NA,NA,Original condition,40,NA,0,none,NA,NA,1987,NA,2,1,0,NA,NA,0,1-room apartment,1,Ilava
Ilava,125000,NA,NA,NA,NA,NA,NA,NA,Partial reconstruction,61,NA,0,NA,Brick,NA,NA,NA,NA,NA,0,NA,NA,0,2-room apartment,2,Ilava
Ladce,105000,NA,NA,NA,NA,NA,NA,NA,Partial reconstruction,78,NA,0,none,NA,NA,1980,NA,1,NA,1,NA,1,0,3-room apartment,3,Ilava
Ladce,73000,NA,NA,NA,NA,NA,NA,NA,Original condition,41,NA,0,none,NA,NA,1980,NA,1,NA,0,1,NA,0,2-room apartment,2,Ilava
Ladce,75000,NA,NA,NA,NA,NA,NA,NA,Original condition,42,NA,0,none,NA,NA,1980,NA,1,NA,0,NA,NA,0,2-room apartment,2,Ilava
Mikua°ovce,87000,NA,NA,NA,NA,NA,NA,NA,Partial reconstruction,53,NA,0,none,NA,NA,1980,2022,1,NA,0,1,NA,0,2-room apartment,2,Luƒçenec
Mikua°ovce,113700,NA,NA,NA,NA,NA,NA,NA,New building,69,NA,0,none,NA,NA,1980,2022,1,NA,0,1,NA,0,3-room apartment,3,Luƒçenec
Mikua°ovce,93000,NA,NA,NA,NA,NA,NA,NA,New building,50,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,2-room apartment,2,Luƒçenec
